orderId,currency,date,discount,designType,userId,total,subtotal,shipping,size
be6e458f-6bea-11ed-9235-72129961d375,DKK,2021-01-12 00:00:00,none,pet_sign,be6e45ae-6bea-11ed-9877-72129961d375,499,499,parcel_shop,large
be6e4605-6bea-11ed-8362-72129961d375,DKK,2021-01-12 00:00:00,none,love_letter,be6e4623-6bea-11ed-a642-72129961d375,299,299,parcel_shop,small
be6e4687-6bea-11ed-89d5-72129961d375,DKK,2021-01-13 00:00:00,none,custom_order,be6e46a6-6bea-11ed-a357-72129961d375,499,499,home_delivery,large
be6e470a-6bea-11ed-b42a-72129961d375,DKK,2021-01-14 00:00:00,none,custom_order,be6e4728-6bea-11ed-a1fd-72129961d375,399,399,parcel_shop,medium
be6e479e-6bea-11ed-a239-72129961d375,DKK,2021-01-14 00:00:00,teamtc10,family_tree,be6e47bd-6bea-11ed-b69d-72129961d375,449.1,499,home_delivery,small
be6e4823-6bea-11ed-9c0d-72129961d375,DKK,2021-01-14 00:00:00,none,family_tree,be6e4840-6bea-11ed-a74e-72129961d375,499,499,home_delivery,small
be6e4899-6bea-11ed-917b-72129961d375,DKK,2021-01-14 00:00:00,none,pet_sign,be6e48b8-6bea-11ed-aa34-72129961d375,399,399,parcel_shop,medium
be6e4911-6bea-11ed-9b46-72129961d375,DKK,2021-01-14 00:00:00,none,family_tree,be6e4930-6bea-11ed-8460-72129961d375,699,699,home_delivery,medium
be6e4994-6bea-11ed-8a48-72129961d375,DKK,2021-01-15 00:00:00,teamtc10,quotable,be6e49b3-6bea-11ed-983b-72129961d375,449.1,499,home_delivery,large
be6e4a2b-6bea-11ed-8cbc-72129961d375,DKK,2021-01-15 00:00:00,none,custom_order,be6e4a47-6bea-11ed-a95f-72129961d375,499,499,home_delivery,large
be6e4aa1-6bea-11ed-85d7-72129961d375,DKK,2021-01-16 00:00:00,none,love_letter,be6e4ac0-6bea-11ed-b94b-72129961d375,499,499,home_delivery,large
be6e4b1c-6bea-11ed-8789-72129961d375,DKK,2021-01-16 00:00:00,none,pet_sign,be6e4b38-6bea-11ed-a0ef-72129961d375,299,299,parcel_shop,small
be6e4b91-6bea-11ed-bd55-72129961d375,DKK,2021-01-16 00:00:00,none,baby_sign,be6e4bae-6bea-11ed-98ab-72129961d375,499,499,home_delivery,large
be6e4c0a-6bea-11ed-9a74-72129961d375,DKK,2021-01-16 00:00:00,none,custom_order,be6e4c28-6bea-11ed-a2d4-72129961d375,499,499,home_delivery,large
be6e4c78-6bea-11ed-8c8b-72129961d375,DKK,2021-01-16 00:00:00,none,love_letter,be6e4c97-6bea-11ed-ac05-72129961d375,299,299,home_delivery,small
be6e4cf0-6bea-11ed-b3ab-72129961d375,DKK,2021-01-16 00:00:00,none,baby_sign,be6e4d0c-6bea-11ed-9c98-72129961d375,399,399,home_delivery,medium
be6e4d68-6bea-11ed-a273-72129961d375,DKK,2021-01-17 00:00:00,none,quotable,be6e4d87-6bea-11ed-bb4a-72129961d375,399,399,parcel_shop,medium
be6e4dde-6bea-11ed-8f57-72129961d375,DKK,2021-01-17 00:00:00,teamtc10,family_tree,be6e4dfd-6bea-11ed-8833-72129961d375,449.1,499,home_delivery,small
be6e4e61-6bea-11ed-a7a6-72129961d375,DKK,2021-01-17 00:00:00,none,custom_order,be6e4e80-6bea-11ed-9752-72129961d375,499,499,home_delivery,large
be6e4ed9-6bea-11ed-9675-72129961d375,DKK,2021-01-17 00:00:00,none,quotable,be6e4ef8-6bea-11ed-9c76-72129961d375,299,299,home_delivery,small
be6e4f47-6bea-11ed-bb47-72129961d375,DKK,2021-01-17 00:00:00,none,custom_order,be6e4f66-6bea-11ed-9dad-72129961d375,299,299,parcel_shop,small
be6e4fc0-6bea-11ed-95d1-72129961d375,DKK,2021-01-17 00:00:00,teamtc10,baby_sign,be6e4fde-6bea-11ed-b076-72129961d375,449.1,499,parcel_shop,large
be6e5038-6bea-11ed-9d9b-72129961d375,DKK,2021-01-17 00:00:00,none,quotable,be6e5057-6bea-11ed-b88e-72129961d375,499,499,parcel_shop,large
be6e50e1-6bea-11ed-b8a0-72129961d375,DKK,2021-01-17 00:00:00,none,pet_sign,be6e5100-6bea-11ed-a2ee-72129961d375,499,499,home_delivery,large
be6e5163-6bea-11ed-96b3-72129961d375,DKK,2021-01-18 00:00:00,teamtc10,love_letter,be6e5180-6bea-11ed-ba72-72129961d375,449.1,499,parcel_shop,large
be6e51dc-6bea-11ed-bc2b-72129961d375,DKK,2021-01-18 00:00:00,none,custom_order,be6e51fa-6bea-11ed-8a7c-72129961d375,399,399,parcel_shop,medium
be6e5251-6bea-11ed-b9c9-72129961d375,DKK,2021-01-18 00:00:00,teamtc10,family_tree,be6e5270-6bea-11ed-8572-72129961d375,449.1,499,home_delivery,small
be6e52d7-6bea-11ed-83fd-72129961d375,DKK,2021-01-18 00:00:00,none,custom_order,be6e52f5-6bea-11ed-8265-72129961d375,499,499,parcel_shop,large
be6e534c-6bea-11ed-a59d-72129961d375,DKK,2021-01-18 00:00:00,none,pet_sign,be6e536b-6bea-11ed-9ef1-72129961d375,399,399,parcel_shop,medium
be6e53c7-6bea-11ed-a230-72129961d375,DKK,2021-01-19 00:00:00,none,baby_sign,be6e53e3-6bea-11ed-b31b-72129961d375,499,499,parcel_shop,large
be6e5466-6bea-11ed-ae74-72129961d375,DKK,2021-01-19 00:00:00,teamtc10,family_tree,be6e5482-6bea-11ed-bff5-72129961d375,449.1,499,parcel_shop,small
be6e54e6-6bea-11ed-b0ba-72129961d375,DKK,2021-01-19 00:00:00,none,family_tree,be6e5505-6bea-11ed-8c51-72129961d375,499,499,parcel_shop,small
be6e5554-6bea-11ed-ac99-72129961d375,DKK,2021-01-19 00:00:00,none,custom_order,be6e5573-6bea-11ed-97e9-72129961d375,299,299,parcel_shop,small
be6e55d7-6bea-11ed-8269-72129961d375,DKK,2021-01-19 00:00:00,none,pet_sign,be6e55f8-6bea-11ed-a525-72129961d375,299,299,home_delivery,small
be6e5645-6bea-11ed-b3c0-72129961d375,DKK,2021-01-19 00:00:00,teamtc10,baby_sign,be6e5663-6bea-11ed-aeeb-72129961d375,269.1,299,home_delivery,small
be6e56c7-6bea-11ed-8ce5-72129961d375,DKK,2021-01-20 00:00:00,none,quotable,be6e56e6-6bea-11ed-a24e-72129961d375,299,299,parcel_shop,small
be6e5735-6bea-11ed-a8b3-72129961d375,DKK,2021-01-20 00:00:00,none,family_tree,be6e5754-6bea-11ed-b78c-72129961d375,499,499,home_delivery,small
be6e57b8-6bea-11ed-8795-72129961d375,DKK,2021-01-20 00:00:00,none,pet_sign,be6e57d7-6bea-11ed-809b-72129961d375,399,399,home_delivery,medium
be6e5823-6bea-11ed-8181-72129961d375,DKK,2021-01-20 00:00:00,none,family_tree,be6e5845-6bea-11ed-b2a4-72129961d375,499,499,home_delivery,small
be6e589e-6bea-11ed-8db9-72129961d375,DKK,2021-01-20 00:00:00,none,custom_order,be6e58ba-6bea-11ed-9bff-72129961d375,499,499,parcel_shop,large
be6e5917-6bea-11ed-ab5a-72129961d375,DKK,2021-01-20 00:00:00,none,love_letter,be6e5935-6bea-11ed-aa8e-72129961d375,499,499,parcel_shop,large
be6e598c-6bea-11ed-942a-72129961d375,DKK,2021-01-21 00:00:00,none,custom_order,be6e59b5-6bea-11ed-a492-72129961d375,499,499,parcel_shop,large
be6e5a0f-6bea-11ed-9297-72129961d375,DKK,2021-01-21 00:00:00,teamtc10,quotable,be6e5a2e-6bea-11ed-8a01-72129961d375,449.1,499,home_delivery,large
be6e5a91-6bea-11ed-868a-72129961d375,DKK,2021-01-22 00:00:00,teamtc10,quotable,be6e5ab8-6bea-11ed-b885-72129961d375,449.1,499,home_delivery,large
be6e5b26-6bea-11ed-a672-72129961d375,DKK,2021-01-25 00:00:00,none,love_letter,be6e5b45-6bea-11ed-9cca-72129961d375,399,399,parcel_shop,medium
be6e5ba1-6bea-11ed-9bf2-72129961d375,DKK,2021-01-25 00:00:00,none,pet_sign,be6e5bc7-6bea-11ed-926a-72129961d375,299,299,parcel_shop,small
be6e5c17-6bea-11ed-aa46-72129961d375,DKK,2021-01-25 00:00:00,none,custom_order,be6e5c35-6bea-11ed-8d5c-72129961d375,499,499,parcel_shop,large
be6e5c8f-6bea-11ed-ae0c-72129961d375,DKK,2021-01-25 00:00:00,none,family_tree,be6e5cae-6bea-11ed-a183-72129961d375,999,999,parcel_shop,large
be6e5d07-6bea-11ed-9b87-72129961d375,DKK,2021-01-25 00:00:00,none,pet_sign,be6e5d26-6bea-11ed-a408-72129961d375,399,399,parcel_shop,medium
be6e5d80-6bea-11ed-bb41-72129961d375,DKK,2021-01-25 00:00:00,teamtc10,pet_sign,be6e5d9e-6bea-11ed-a55e-72129961d375,359.1,399,home_delivery,medium
be6e5df8-6bea-11ed-9fb9-72129961d375,DKK,2021-01-26 00:00:00,teamtc10,pet_sign,be6e5e1e-6bea-11ed-8afb-72129961d375,449.1,499,home_delivery,large
be6e5e8c-6bea-11ed-9bac-72129961d375,DKK,2021-01-26 00:00:00,none,baby_sign,be6e5eab-6bea-11ed-870b-72129961d375,299,299,parcel_shop,small
be6e5f07-6bea-11ed-a251-72129961d375,DKK,2021-01-26 00:00:00,teamtc10,quotable,be6e5f23-6bea-11ed-91f4-72129961d375,449.1,499,home_delivery,large
be6e5f7d-6bea-11ed-a81d-72129961d375,DKK,2021-01-26 00:00:00,none,quotable,be6e5f9c-6bea-11ed-8eed-72129961d375,399,399,home_delivery,medium
be6e5ff5-6bea-11ed-bda7-72129961d375,DKK,2021-01-26 00:00:00,none,love_letter,be6e6014-6bea-11ed-b2e8-72129961d375,499,499,home_delivery,large
be6e6063-6bea-11ed-8fb1-72129961d375,DKK,2021-01-26 00:00:00,none,pet_sign,be6e6082-6bea-11ed-9f7c-72129961d375,299,299,parcel_shop,small
be6e60e6-6bea-11ed-b0fe-72129961d375,DKK,2021-01-27 00:00:00,none,family_tree,be6e6105-6bea-11ed-bf8d-72129961d375,499,499,home_delivery,small
be6e615c-6bea-11ed-b792-72129961d375,DKK,2021-01-27 00:00:00,teamtc10,love_letter,be6e617d-6bea-11ed-ab70-72129961d375,269.1,299,parcel_shop,small
be6e61d7-6bea-11ed-b343-72129961d375,DKK,2021-01-27 00:00:00,none,baby_sign,be6e61f3-6bea-11ed-9c01-72129961d375,499,499,home_delivery,large
be6e624f-6bea-11ed-97ec-72129961d375,DKK,2021-01-27 00:00:00,none,baby_sign,be6e626e-6bea-11ed-b2c1-72129961d375,499,499,home_delivery,large
be6e62ba-6bea-11ed-8408-72129961d375,DKK,2021-01-27 00:00:00,none,custom_order,be6e62d9-6bea-11ed-9e77-72129961d375,299,299,home_delivery,small
be6e6333-6bea-11ed-b41d-72129961d375,DKK,2021-01-27 00:00:00,none,pet_sign,be6e6351-6bea-11ed-bf05-72129961d375,499,499,home_delivery,large
be6e63ab-6bea-11ed-948d-72129961d375,DKK,2021-01-27 00:00:00,none,baby_sign,be6e63ca-6bea-11ed-82e6-72129961d375,399,399,home_delivery,medium
be6e6423-6bea-11ed-8047-72129961d375,DKK,2021-01-28 00:00:00,teamtc10,family_tree,be6e644c-6bea-11ed-abbe-72129961d375,449.1,499,parcel_shop,small
be6e64a6-6bea-11ed-a69b-72129961d375,DKK,2021-01-28 00:00:00,teamtc10,pet_sign,be6e64c2-6bea-11ed-a3e8-72129961d375,359.1,399,home_delivery,medium
be6e651e-6bea-11ed-b80f-72129961d375,DKK,2021-01-28 00:00:00,none,quotable,be6e653a-6bea-11ed-a5ab-72129961d375,499,499,home_delivery,large
be6e6594-6bea-11ed-b4e7-72129961d375,DKK,2021-01-28 00:00:00,none,baby_sign,be6e65b3-6bea-11ed-9780-72129961d375,299,299,parcel_shop,small
be6e6621-6bea-11ed-b389-72129961d375,DKK,2021-01-28 00:00:00,teamtc10,family_tree,be6e6640-6bea-11ed-ae6a-72129961d375,899.1,999,parcel_shop,large
be6e6699-6bea-11ed-bb14-72129961d375,DKK,2021-01-28 00:00:00,none,custom_order,be6e66b8-6bea-11ed-9424-72129961d375,299,299,home_delivery,small
be6e67b3-6bea-11ed-b621-72129961d375,DKK,2021-02-01 00:00:00,none,baby_sign,be6e67cf-6bea-11ed-9412-72129961d375,499,499,home_delivery,large
be6e6828-6bea-11ed-9029-72129961d375,DKK,2021-02-01 00:00:00,none,baby_sign,be6e6847-6bea-11ed-a734-72129961d375,299,299,parcel_shop,small
be6e6897-6bea-11ed-b1e4-72129961d375,DKK,2021-02-01 00:00:00,none,family_tree,be6e68b5-6bea-11ed-b7df-72129961d375,699,699,home_delivery,medium
be6e6911-6bea-11ed-967e-72129961d375,DKK,2021-02-01 00:00:00,teamtc10,pet_sign,be6e692e-6bea-11ed-bfce-72129961d375,449.1,499,parcel_shop,large
be6e6987-6bea-11ed-b8d9-72129961d375,DKK,2021-02-01 00:00:00,none,family_tree,be6e69b0-6bea-11ed-a8ac-72129961d375,499,499,home_delivery,small
be6e6a00-6bea-11ed-ae5c-72129961d375,DKK,2021-02-01 00:00:00,none,family_tree,be6e6a1e-6bea-11ed-99aa-72129961d375,499,499,parcel_shop,small
be6e6a82-6bea-11ed-8ff4-72129961d375,DKK,2021-02-02 00:00:00,none,pet_sign,be6e6a9e-6bea-11ed-8fc2-72129961d375,499,499,parcel_shop,large
be6e6afa-6bea-11ed-85f1-72129961d375,DKK,2021-02-02 00:00:00,none,pet_sign,be6e6b19-6bea-11ed-b452-72129961d375,399,399,home_delivery,medium
be6e6b70-6bea-11ed-8e3b-72129961d375,DKK,2021-02-02 00:00:00,none,custom_order,be6e6b8f-6bea-11ed-a9ec-72129961d375,399,399,home_delivery,medium
be6e6beb-6bea-11ed-9b9c-72129961d375,DKK,2021-02-02 00:00:00,none,family_tree,be6e6c07-6bea-11ed-a3b0-72129961d375,699,699,home_delivery,medium
be6e6c6b-6bea-11ed-acc6-72129961d375,DKK,2021-02-02 00:00:00,teamtc10,love_letter,be6e6c94-6bea-11ed-90aa-72129961d375,269.1,299,parcel_shop,small
be6e6cee-6bea-11ed-871a-72129961d375,DKK,2021-02-02 00:00:00,teamtc10,custom_order,be6e6d0a-6bea-11ed-8c96-72129961d375,359.1,399,home_delivery,medium
be6e6d66-6bea-11ed-bcaa-72129961d375,DKK,2021-02-02 00:00:00,none,quotable,be6e6d85-6bea-11ed-96d5-72129961d375,299,299,parcel_shop,small
be6e6dd4-6bea-11ed-98d7-72129961d375,DKK,2021-02-02 00:00:00,teamtc10,baby_sign,be6e6df3-6bea-11ed-9620-72129961d375,359.1,399,home_delivery,medium
be6e6e57-6bea-11ed-9cae-72129961d375,DKK,2021-02-03 00:00:00,teamtc10,family_tree,be6e6e80-6bea-11ed-843a-72129961d375,899.1,999,parcel_shop,large
be6e6ee1-6bea-11ed-abaa-72129961d375,DKK,2021-02-04 00:00:00,none,baby_sign,be6e6f00-6bea-11ed-a52e-72129961d375,399,399,parcel_shop,medium
be6e6f51-6bea-11ed-871c-72129961d375,DKK,2021-02-04 00:00:00,none,pet_sign,be6e6f6e-6bea-11ed-ad7e-72129961d375,499,499,home_delivery,large
be6e6fc7-6bea-11ed-8b11-72129961d375,DKK,2021-02-04 00:00:00,none,quotable,be6e6fe6-6bea-11ed-a29f-72129961d375,499,499,home_delivery,large
be6e7040-6bea-11ed-b879-72129961d375,DKK,2021-02-04 00:00:00,teamtc10,love_letter,be6e7068-6bea-11ed-a225-72129961d375,269.1,299,parcel_shop,small
be6e70c2-6bea-11ed-9876-72129961d375,DKK,2021-02-04 00:00:00,none,pet_sign,be6e70de-6bea-11ed-9b44-72129961d375,499,499,parcel_shop,large
be6e713a-6bea-11ed-9a9c-72129961d375,DKK,2021-02-05 00:00:00,none,pet_sign,be6e7159-6bea-11ed-9ff9-72129961d375,299,299,home_delivery,small
be6e71b0-6bea-11ed-86b5-72129961d375,DKK,2021-02-05 00:00:00,none,family_tree,be6e71cf-6bea-11ed-8042-72129961d375,699,699,parcel_shop,medium
be6e722b-6bea-11ed-9ea8-72129961d375,DKK,2021-02-05 00:00:00,none,family_tree,be6e7247-6bea-11ed-9794-72129961d375,999,999,home_delivery,large
be6e72a1-6bea-11ed-b4f5-72129961d375,DKK,2021-02-05 00:00:00,none,custom_order,be6e72c0-6bea-11ed-aea5-72129961d375,299,299,home_delivery,small
be6e7323-6bea-11ed-aa44-72129961d375,DKK,2021-02-05 00:00:00,none,custom_order,be6e7342-6bea-11ed-99da-72129961d375,399,399,home_delivery,medium
be6e73a6-6bea-11ed-b75a-72129961d375,DKK,2021-02-06 00:00:00,none,custom_order,be6e73c5-6bea-11ed-8c10-72129961d375,499,499,parcel_shop,large
be6e741e-6bea-11ed-8ce1-72129961d375,DKK,2021-02-06 00:00:00,none,quotable,be6e743a-6bea-11ed-9dfa-72129961d375,399,399,parcel_shop,medium
be6e748c-6bea-11ed-9298-72129961d375,DKK,2021-02-06 00:00:00,none,custom_order,be6e74b3-6bea-11ed-bc35-72129961d375,399,399,parcel_shop,medium
be6e7505-6bea-11ed-a5b7-72129961d375,DKK,2021-02-06 00:00:00,none,baby_sign,be6e7523-6bea-11ed-8078-72129961d375,299,299,parcel_shop,small
be6e757a-6bea-11ed-b69c-72129961d375,DKK,2021-02-06 00:00:00,none,love_letter,be6e7599-6bea-11ed-b183-72129961d375,399,399,home_delivery,medium
be6e75f5-6bea-11ed-a0a1-72129961d375,DKK,2021-02-06 00:00:00,none,quotable,be6e7611-6bea-11ed-bb93-72129961d375,399,399,parcel_shop,medium
be6e766b-6bea-11ed-983e-72129961d375,DKK,2021-02-06 00:00:00,none,family_tree,be6e768a-6bea-11ed-80c9-72129961d375,999,999,home_delivery,large
be6e76e3-6bea-11ed-ac3c-72129961d375,DKK,2021-02-06 00:00:00,none,custom_order,be6e7702-6bea-11ed-82e3-72129961d375,499,499,home_delivery,large
be6e7751-6bea-11ed-89c9-72129961d375,DKK,2021-02-06 00:00:00,teamtc10,quotable,be6e7770-6bea-11ed-8268-72129961d375,269.1,299,home_delivery,small
be6e77d4-6bea-11ed-886d-72129961d375,DKK,2021-02-07 00:00:00,none,family_tree,be6e77f3-6bea-11ed-8106-72129961d375,499,499,parcel_shop,small
be6e784a-6bea-11ed-b002-72129961d375,DKK,2021-02-07 00:00:00,none,pet_sign,be6e7868-6bea-11ed-9ead-72129961d375,499,499,parcel_shop,large
be6e78c5-6bea-11ed-81e6-72129961d375,DKK,2021-02-07 00:00:00,none,baby_sign,be6e78e1-6bea-11ed-8bbf-72129961d375,399,399,parcel_shop,medium
be6e7933-6bea-11ed-a71b-72129961d375,DKK,2021-02-07 00:00:00,none,pet_sign,be6e794f-6bea-11ed-8f80-72129961d375,499,499,home_delivery,large
be6e79b3-6bea-11ed-9874-72129961d375,DKK,2021-02-07 00:00:00,teamtc10,quotable,be6e79d1-6bea-11ed-bc85-72129961d375,449.1,499,parcel_shop,large
be6e7a2e-6bea-11ed-8d67-72129961d375,DKK,2021-02-07 00:00:00,none,quotable,be6e7a51-6bea-11ed-b883-72129961d375,499,499,home_delivery,large
be6e7aa3-6bea-11ed-9b3e-72129961d375,DKK,2021-02-07 00:00:00,none,love_letter,be6e7acc-6bea-11ed-91cc-72129961d375,299,299,parcel_shop,small
be6e7b1c-6bea-11ed-b8d5-72129961d375,DKK,2021-02-07 00:00:00,teamtc10,family_tree,be6e7b3a-6bea-11ed-9e78-72129961d375,449.1,499,parcel_shop,small
be6e7b94-6bea-11ed-81df-72129961d375,DKK,2021-02-07 00:00:00,none,baby_sign,be6e7bba-6bea-11ed-ade3-72129961d375,499,499,home_delivery,large
be6e7c0c-6bea-11ed-9922-72129961d375,DKK,2021-02-07 00:00:00,none,pet_sign,be6e7c2b-6bea-11ed-9a36-72129961d375,399,399,home_delivery,medium
be6e7c82-6bea-11ed-bf6f-72129961d375,DKK,2021-02-08 00:00:00,none,quotable,be6e7cab-6bea-11ed-897a-72129961d375,299,299,home_delivery,small
be6e7d0f-6bea-11ed-9b98-72129961d375,DKK,2021-02-09 00:00:00,none,pet_sign,be6e7d38-6bea-11ed-92e1-72129961d375,399,399,parcel_shop,medium
be6e7d87-6bea-11ed-ada6-72129961d375,DKK,2021-02-09 00:00:00,teamtc10,pet_sign,be6e7da6-6bea-11ed-baac-72129961d375,449.1,499,home_delivery,large
be6e7e0a-6bea-11ed-8bbc-72129961d375,DKK,2021-02-10 00:00:00,none,love_letter,be6e7e33-6bea-11ed-8c8d-72129961d375,399,399,home_delivery,medium
be6e7e82-6bea-11ed-a73e-72129961d375,DKK,2021-02-10 00:00:00,none,family_tree,be6e7ea1-6bea-11ed-91aa-72129961d375,699,699,home_delivery,medium
