orderId,currency,date,discount,designType,userId,total,subtotal,shipping,size
83310d05-6685-11ed-8e76-72129961d376,DKK,2021-01-07 00:00:00,teamtc10,love_letter,83310d21-6685-11ed-9815-72129961d376,2990,299,parcel_shop,small
83310d73-6685-11ed-8495-72129961d376,DKK,2021-01-08 00:00:00,none,pet_sign,83310d8f-6685-11ed-8489-72129961d376,499,499,home_delivery,large
83310dd7-6685-11ed-b594-72129961d376,DKK,2021-01-08 00:00:00,none,quotable,83310df3-6685-11ed-87f1-72129961d376,499,499,home_delivery,large
83310e45-6685-11ed-8927-72129961d376,DKK,2021-01-09 00:00:00,teamtc10,family_tree,83310e63-6685-11ed-b4d1-72129961d376,6990,699,home_delivery,medium
83310ea8-6685-11ed-aa44-72129961d376,DKK,2021-01-09 00:00:00,none,love_letter,83310ec5-6685-11ed-90e4-72129961d376,499,499,home_delivery,large
83310f0c-6685-11ed-9ab4-72129961d376,DKK,2021-01-09 00:00:00,none,custom_order,83310f28-6685-11ed-80ec-72129961d376,299,299,home_delivery,small
83310f7a-6685-11ed-8553-72129961d376,DKK,2021-01-09 00:00:00,teamtc10,custom_order,83310f99-6685-11ed-9056-72129961d376,2990,299,parcel_shop,small
83310fde-6685-11ed-958d-72129961d376,DKK,2021-01-09 00:00:00,none,family_tree,83310ffd-6685-11ed-b5a9-72129961d376,999,999,parcel_shop,large
83311042-6685-11ed-99c8-72129961d376,DKK,2021-01-09 00:00:00,none,pet_sign,8331105e-6685-11ed-bdbe-72129961d376,399,399,home_delivery,medium
833110b0-6685-11ed-b740-72129961d376,DKK,2021-01-10 00:00:00,none,custom_order,833110cf-6685-11ed-9279-72129961d376,299,299,home_delivery,small
83311114-6685-11ed-8bf3-72129961d376,DKK,2021-01-10 00:00:00,teamtc10,custom_order,83311133-6685-11ed-8aa7-72129961d376,2990,299,home_delivery,small
83311178-6685-11ed-9c6c-72129961d376,DKK,2021-01-10 00:00:00,none,custom_order,83311194-6685-11ed-90cc-72129961d376,399,399,home_delivery,medium
833111e6-6685-11ed-a726-72129961d376,DKK,2021-01-11 00:00:00,none,family_tree,83311205-6685-11ed-b63a-72129961d376,499,499,home_delivery,small
8331124a-6685-11ed-8fe6-72129961d376,DKK,2021-01-11 00:00:00,none,pet_sign,83311268-6685-11ed-85b5-72129961d376,299,299,home_delivery,small
833112ae-6685-11ed-b084-72129961d376,DKK,2021-01-11 00:00:00,none,family_tree,833112ca-6685-11ed-a3d8-72129961d376,699,699,parcel_shop,medium
8331131c-6685-11ed-9164-72129961d376,DKK,2021-01-11 00:00:00,none,quotable,8331133a-6685-11ed-8285-72129961d376,299,299,home_delivery,small
83311380-6685-11ed-b0c2-72129961d376,DKK,2021-01-11 00:00:00,none,family_tree,833113a8-6685-11ed-89b4-72129961d376,699,699,home_delivery,medium
833113f8-6685-11ed-ac7a-72129961d376,DKK,2021-01-11 00:00:00,teamtc10,pet_sign,83311417-6685-11ed-baf1-72129961d376,2990,299,home_delivery,small
83311463-6685-11ed-933a-72129961d376,DKK,2021-01-12 00:00:00,none,family_tree,8331148c-6685-11ed-9f7e-72129961d376,499,499,parcel_shop,small
833114d4-6685-11ed-bd10-72129961d376,DKK,2021-01-12 00:00:00,none,love_letter,833114f0-6685-11ed-aeb2-72129961d376,499,499,parcel_shop,large
83311538-6685-11ed-b722-72129961d376,DKK,2021-01-12 00:00:00,teamtc10,custom_order,8331155e-6685-11ed-aa6f-72129961d376,4990,499,home_delivery,large
833115b0-6685-11ed-8bea-72129961d376,DKK,2021-01-12 00:00:00,none,love_letter,833115cc-6685-11ed-8ce9-72129961d376,399,399,parcel_shop,medium
83311614-6685-11ed-90eb-72129961d376,DKK,2021-01-12 00:00:00,teamtc10,pet_sign,8331163d-6685-11ed-bff7-72129961d376,4990,499,parcel_shop,large
8331168c-6685-11ed-93af-72129961d376,DKK,2021-01-13 00:00:00,none,pet_sign,833116ab-6685-11ed-ba3f-72129961d376,399,399,home_delivery,medium
833116f8-6685-11ed-aa06-72129961d376,DKK,2021-01-13 00:00:00,none,baby_sign,83311717-6685-11ed-b967-72129961d376,499,499,home_delivery,large
83311773-6685-11ed-9dad-72129961d376,DKK,2021-01-13 00:00:00,none,family_tree,8331178f-6685-11ed-ae0d-72129961d376,699,699,parcel_shop,medium
833117d7-6685-11ed-8874-72129961d376,DKK,2021-01-13 00:00:00,none,love_letter,833117f3-6685-11ed-b8c3-72129961d376,499,499,parcel_shop,large
8331183a-6685-11ed-acc1-72129961d376,DKK,2021-01-13 00:00:00,teamtc10,pet_sign,83311861-6685-11ed-9fee-72129961d376,2990,299,parcel_shop,small
833118b3-6685-11ed-bfda-72129961d376,DKK,2021-01-14 00:00:00,none,baby_sign,833118cf-6685-11ed-914b-72129961d376,399,399,home_delivery,medium
83311921-6685-11ed-abaf-72129961d376,DKK,2021-01-14 00:00:00,none,family_tree,83311933-6685-11ed-be9f-72129961d376,699,699,parcel_shop,medium
83311985-6685-11ed-b003-72129961d376,DKK,2021-01-14 00:00:00,none,baby_sign,833119a1-6685-11ed-ac31-72129961d376,299,299,parcel_shop,small
833119e8-6685-11ed-9d78-72129961d376,DKK,2021-01-14 00:00:00,teamtc10,quotable,83311a05-6685-11ed-bb82-72129961d376,4990,499,parcel_shop,large
83311a4c-6685-11ed-b365-72129961d376,DKK,2021-01-14 00:00:00,none,pet_sign,83311a68-6685-11ed-a36e-72129961d376,399,399,parcel_shop,medium
83311ab0-6685-11ed-aa5c-72129961d376,DKK,2021-01-14 00:00:00,none,love_letter,83311acc-6685-11ed-b403-72129961d376,499,499,parcel_shop,large
83311b14-6685-11ed-a6fe-72129961d376,DKK,2021-01-14 00:00:00,none,love_letter,83311b30-6685-11ed-8756-72129961d376,499,499,parcel_shop,large
83311b8c-6685-11ed-95a4-72129961d376,DKK,2021-01-16 00:00:00,teamtc10,baby_sign,83311bab-6685-11ed-8db1-72129961d376,2990,299,parcel_shop,small
83311bf0-6685-11ed-b80c-72129961d376,DKK,2021-01-16 00:00:00,none,pet_sign,83311c0f-6685-11ed-962a-72129961d376,499,499,home_delivery,large
83311c54-6685-11ed-b6a8-72129961d376,DKK,2021-01-16 00:00:00,none,pet_sign,83311c70-6685-11ed-89f5-72129961d376,499,499,parcel_shop,large
83311cb8-6685-11ed-92d2-72129961d376,DKK,2021-01-16 00:00:00,teamtc10,family_tree,83311cd4-6685-11ed-a673-72129961d376,9990,999,parcel_shop,large
83311d1c-6685-11ed-822c-72129961d376,DKK,2021-01-16 00:00:00,none,custom_order,83311d38-6685-11ed-9505-72129961d376,499,499,home_delivery,large
83311d80-6685-11ed-a9ee-72129961d376,DKK,2021-01-16 00:00:00,none,baby_sign,83311d9c-6685-11ed-87e2-72129961d376,499,499,home_delivery,large
83311de3-6685-11ed-b44a-72129961d376,DKK,2021-01-16 00:00:00,none,baby_sign,83311e02-6685-11ed-890f-72129961d376,399,399,home_delivery,medium
83311e47-6685-11ed-8421-72129961d376,DKK,2021-01-16 00:00:00,none,baby_sign,83311e66-6685-11ed-8df2-72129961d376,499,499,parcel_shop,large
83311eb5-6685-11ed-83df-72129961d376,DKK,2021-01-17 00:00:00,none,custom_order,83311ed1-6685-11ed-8adb-72129961d376,299,299,parcel_shop,small
83311f19-6685-11ed-81ab-72129961d376,DKK,2021-01-17 00:00:00,none,custom_order,83311f38-6685-11ed-8fe4-72129961d376,499,499,parcel_shop,large
83311f87-6685-11ed-9509-72129961d376,DKK,2021-01-17 00:00:00,none,custom_order,83311fa3-6685-11ed-a45e-72129961d376,399,399,parcel_shop,medium
83311feb-6685-11ed-95cc-72129961d376,DKK,2021-01-17 00:00:00,none,pet_sign,8331200a-6685-11ed-b7cb-72129961d376,399,399,home_delivery,medium
83312051-6685-11ed-a99b-72129961d376,DKK,2021-01-17 00:00:00,teamtc10,custom_order,8331206e-6685-11ed-9a88-72129961d376,2990,299,parcel_shop,small
833120b5-6685-11ed-b7d3-72129961d376,DKK,2021-01-17 00:00:00,teamtc10,baby_sign,833120d1-6685-11ed-bd45-72129961d376,2990,299,parcel_shop,small
83312121-6685-11ed-8940-72129961d376,DKK,2021-01-18 00:00:00,none,family_tree,83312140-6685-11ed-a19b-72129961d376,999,999,parcel_shop,large
8331218f-6685-11ed-b3a3-72129961d376,DKK,2021-01-18 00:00:00,none,pet_sign,833121ae-6685-11ed-8a35-72129961d376,299,299,home_delivery,small
833121f3-6685-11ed-899d-72129961d376,DKK,2021-01-18 00:00:00,none,custom_order,83312211-6685-11ed-98fa-72129961d376,299,299,home_delivery,small
83312259-6685-11ed-b579-72129961d376,DKK,2021-01-18 00:00:00,none,love_letter,83312275-6685-11ed-ae9d-72129961d376,399,399,home_delivery,medium
833122bd-6685-11ed-88bc-72129961d376,DKK,2021-01-18 00:00:00,teamtc10,custom_order,833122d9-6685-11ed-9f0f-72129961d376,2990,299,parcel_shop,small
83312328-6685-11ed-aef8-72129961d376,DKK,2021-01-18 00:00:00,teamtc10,quotable,83312347-6685-11ed-8d6a-72129961d376,4990,499,parcel_shop,large
833123a1-6685-11ed-aa4d-72129961d376,DKK,2021-01-18 00:00:00,none,pet_sign,833123c0-6685-11ed-a168-72129961d376,299,299,parcel_shop,small
8331241c-6685-11ed-81af-72129961d376,DKK,2021-01-19 00:00:00,none,love_letter,83312438-6685-11ed-87c8-72129961d376,299,299,home_delivery,small
83312480-6685-11ed-9a70-72129961d376,DKK,2021-01-19 00:00:00,teamtc10,quotable,8331249c-6685-11ed-b537-72129961d376,3990,399,home_delivery,medium
833124ee-6685-11ed-8fa8-72129961d376,DKK,2021-01-19 00:00:00,teamtc10,baby_sign,8331250a-6685-11ed-89a6-72129961d376,2990,299,home_delivery,small
83312551-6685-11ed-9ddf-72129961d376,DKK,2021-01-19 00:00:00,teamtc10,love_letter,8331256e-6685-11ed-b444-72129961d376,4990,499,home_delivery,large
83312635-6685-11ed-93cc-72129961d376,DKK,2021-01-20 00:00:00,none,pet_sign,83312654-6685-11ed-ad6f-72129961d376,499,499,home_delivery,large
833126a3-6685-11ed-8eee-72129961d376,DKK,2021-01-20 00:00:00,none,family_tree,833126c2-6685-11ed-82f3-72129961d376,999,999,parcel_shop,large
83312707-6685-11ed-b5b2-72129961d376,DKK,2021-01-20 00:00:00,none,custom_order,83312726-6685-11ed-9a1c-72129961d376,399,399,parcel_shop,medium
8331276b-6685-11ed-bed4-72129961d376,DKK,2021-01-20 00:00:00,none,custom_order,8331278a-6685-11ed-a5e4-72129961d376,399,399,home_delivery,medium
833127d9-6685-11ed-8aa4-72129961d376,DKK,2021-01-21 00:00:00,none,pet_sign,833127f8-6685-11ed-b8a6-72129961d376,299,299,parcel_shop,small
83312851-6685-11ed-b1b1-72129961d376,DKK,2021-01-21 00:00:00,teamtc10,quotable,83312870-6685-11ed-bde3-72129961d376,2990,299,home_delivery,small
833128c0-6685-11ed-af5e-72129961d376,DKK,2021-01-21 00:00:00,teamtc10,family_tree,833128dc-6685-11ed-8ae1-72129961d376,6990,699,parcel_shop,medium
8331292e-6685-11ed-958e-72129961d376,DKK,2021-01-21 00:00:00,none,love_letter,8331294a-6685-11ed-b72b-72129961d376,299,299,parcel_shop,small
8331299c-6685-11ed-b2ca-72129961d376,DKK,2021-01-22 00:00:00,teamtc10,pet_sign,833129ba-6685-11ed-9093-72129961d376,2990,299,parcel_shop,small
83312a0a-6685-11ed-bd0e-72129961d376,DKK,2021-01-22 00:00:00,none,baby_sign,83312a28-6685-11ed-80bd-72129961d376,499,499,home_delivery,large
83312a6e-6685-11ed-a0bd-72129961d376,DKK,2021-01-22 00:00:00,none,baby_sign,83312a8c-6685-11ed-86f3-72129961d376,299,299,home_delivery,small
83312adc-6685-11ed-bbf2-72129961d376,DKK,2021-01-22 00:00:00,teamtc10,pet_sign,83312afa-6685-11ed-98e4-72129961d376,2990,299,parcel_shop,small
83312b40-6685-11ed-acbf-72129961d376,DKK,2021-01-22 00:00:00,none,family_tree,83312b5e-6685-11ed-a16a-72129961d376,999,999,home_delivery,large
83312bae-6685-11ed-adff-72129961d376,DKK,2021-01-23 00:00:00,teamtc10,pet_sign,83312bcc-6685-11ed-b18a-72129961d376,4990,499,home_delivery,large
83312c11-6685-11ed-ab73-72129961d376,DKK,2021-01-23 00:00:00,none,family_tree,83312c30-6685-11ed-9ecd-72129961d376,499,499,parcel_shop,small
83312c75-6685-11ed-9ebd-72129961d376,DKK,2021-01-23 00:00:00,none,love_letter,83312c94-6685-11ed-9a8e-72129961d376,499,499,home_delivery,large
83312cd9-6685-11ed-85bc-72129961d376,DKK,2021-01-23 00:00:00,none,custom_order,83312cf8-6685-11ed-8a54-72129961d376,399,399,home_delivery,medium
83312d47-6685-11ed-b5f7-72129961d376,DKK,2021-01-23 00:00:00,none,custom_order,83312d66-6685-11ed-8309-72129961d376,499,499,parcel_shop,large
83312dab-6685-11ed-9b5f-72129961d376,DKK,2021-01-23 00:00:00,none,quotable,83312dca-6685-11ed-acd0-72129961d376,399,399,home_delivery,medium
83312e0f-6685-11ed-989c-72129961d376,DKK,2021-01-23 00:00:00,none,custom_order,83312e2e-6685-11ed-a9ed-72129961d376,399,399,home_delivery,medium
83312e73-6685-11ed-bcb3-72129961d376,DKK,2021-01-24 00:00:00,none,love_letter,83312e91-6685-11ed-b733-72129961d376,399,399,home_delivery,medium
83312ee1-6685-11ed-822d-72129961d376,DKK,2021-01-24 00:00:00,none,custom_order,83312ef5-6685-11ed-aa37-72129961d376,499,499,home_delivery,large
83312f97-6685-11ed-a604-72129961d376,DKK,2021-01-25 00:00:00,none,love_letter,83312fb3-6685-11ed-a08d-72129961d376,399,399,home_delivery,medium
83312ffa-6685-11ed-b44f-72129961d376,DKK,2021-01-25 00:00:00,none,custom_order,83313017-6685-11ed-8cb1-72129961d376,399,399,parcel_shop,medium
8331305e-6685-11ed-9dea-72129961d376,DKK,2021-01-25 00:00:00,none,pet_sign,8331307a-6685-11ed-8b30-72129961d376,299,299,home_delivery,small
833130c2-6685-11ed-a462-72129961d376,DKK,2021-01-25 00:00:00,none,family_tree,833130de-6685-11ed-aaf3-72129961d376,999,999,home_delivery,large
83313123-6685-11ed-866f-72129961d376,DKK,2021-01-25 00:00:00,none,custom_order,83313145-6685-11ed-997f-72129961d376,399,399,parcel_shop,medium
8331318a-6685-11ed-bf4f-72129961d376,DKK,2021-01-25 00:00:00,none,baby_sign,833131a8-6685-11ed-9476-72129961d376,299,299,home_delivery,small
833131ee-6685-11ed-9622-72129961d376,DKK,2021-01-25 00:00:00,none,custom_order,8331320c-6685-11ed-b56e-72129961d376,499,499,home_delivery,large
83313251-6685-11ed-8bd5-72129961d376,DKK,2021-01-25 00:00:00,none,pet_sign,83313270-6685-11ed-9dee-72129961d376,299,299,parcel_shop,small
833132d4-6685-11ed-8fd8-72129961d376,DKK,2021-01-28 00:00:00,none,baby_sign,8331337d-6685-11ed-a36f-72129961d376,399,399,home_delivery,medium
833133cf-6685-11ed-b3b6-72129961d376,DKK,2021-01-28 00:00:00,none,custom_order,833133eb-6685-11ed-a302-72129961d376,299,299,home_delivery,small
83313433-6685-11ed-8d38-72129961d376,DKK,2021-01-28 00:00:00,none,pet_sign,8331344f-6685-11ed-8de9-72129961d376,499,499,home_delivery,large
8331354a-6685-11ed-970e-72129961d376,DKK,2021-02-01 00:00:00,teamtc10,pet_sign,83313573-6685-11ed-a41c-72129961d376,4990,499,parcel_shop,large
833135b8-6685-11ed-b3c1-72129961d376,DKK,2021-02-01 00:00:00,none,custom_order,833135d7-6685-11ed-a59a-72129961d376,399,399,home_delivery,medium
83313626-6685-11ed-b468-72129961d376,DKK,2021-02-02 00:00:00,none,baby_sign,83313645-6685-11ed-b074-72129961d376,299,299,home_delivery,small
8331368a-6685-11ed-bf45-72129961d376,DKK,2021-02-02 00:00:00,none,baby_sign,833136a8-6685-11ed-82b5-72129961d376,299,299,home_delivery,small
833136ee-6685-11ed-8d3e-72129961d376,DKK,2021-02-02 00:00:00,teamtc10,baby_sign,8331370c-6685-11ed-8221-72129961d376,3990,399,parcel_shop,medium
8331375c-6685-11ed-beb2-72129961d376,DKK,2021-02-03 00:00:00,none,pet_sign,8331377a-6685-11ed-993c-72129961d376,399,399,home_delivery,medium
833137c0-6685-11ed-8161-72129961d376,DKK,2021-02-03 00:00:00,none,pet_sign,833137e8-6685-11ed-8b7a-72129961d376,399,399,parcel_shop,medium
8331382e-6685-11ed-94fe-72129961d376,DKK,2021-02-03 00:00:00,none,love_letter,8331384c-6685-11ed-a32c-72129961d376,299,299,home_delivery,small
83313891-6685-11ed-aa1e-72129961d376,DKK,2021-02-03 00:00:00,none,quotable,833138b0-6685-11ed-b880-72129961d376,399,399,parcel_shop,medium
83313900-6685-11ed-994f-72129961d376,DKK,2021-02-03 00:00:00,none,family_tree,8331391e-6685-11ed-8b0c-72129961d376,499,499,parcel_shop,small
83313963-6685-11ed-9060-72129961d376,DKK,2021-02-03 00:00:00,teamtc10,quotable,83313982-6685-11ed-bbc5-72129961d376,2990,299,home_delivery,small
833139c7-6685-11ed-8023-72129961d376,DKK,2021-02-03 00:00:00,none,family_tree,833139e6-6685-11ed-87c4-72129961d376,999,999,parcel_shop,large
83313a40-6685-11ed-a4da-72129961d376,DKK,2021-02-04 00:00:00,none,pet_sign,83313a5c-6685-11ed-a739-72129961d376,299,299,parcel_shop,small
83313aae-6685-11ed-abe2-72129961d376,DKK,2021-02-04 00:00:00,none,quotable,83313aca-6685-11ed-9330-72129961d376,299,299,home_delivery,small
83313b11-6685-11ed-a04a-72129961d376,DKK,2021-02-04 00:00:00,none,love_letter,83313b2e-6685-11ed-aa38-72129961d376,499,499,home_delivery,large
83313b75-6685-11ed-a7f7-72129961d376,DKK,2021-02-04 00:00:00,none,love_letter,83313b91-6685-11ed-bdb1-72129961d376,399,399,home_delivery,medium
83313bf8-6685-11ed-b159-72129961d376,DKK,2021-02-04 00:00:00,none,quotable,83313c17-6685-11ed-84d9-72129961d376,499,499,home_delivery,large
83313c5c-6685-11ed-937f-72129961d376,DKK,2021-02-04 00:00:00,none,love_letter,83313c7a-6685-11ed-aaa6-72129961d376,499,499,parcel_shop,large
83313cc0-6685-11ed-b5be-72129961d376,DKK,2021-02-04 00:00:00,none,family_tree,83313cde-6685-11ed-a7a8-72129961d376,999,999,home_delivery,large
83313d23-6685-11ed-b407-72129961d376,DKK,2021-02-05 00:00:00,teamtc10,love_letter,83313d42-6685-11ed-a957-72129961d376,4990,499,home_delivery,large
83313d91-6685-11ed-b79f-72129961d376,DKK,2021-02-05 00:00:00,none,love_letter,83313da6-6685-11ed-be94-72129961d376,399,399,home_delivery,medium
83313df5-6685-11ed-b818-72129961d376,DKK,2021-02-06 00:00:00,none,family_tree,83313e14-6685-11ed-b57a-72129961d376,499,499,home_delivery,small
83313e59-6685-11ed-9ad9-72129961d376,DKK,2021-02-06 00:00:00,teamtc10,pet_sign,83313e78-6685-11ed-9964-72129961d376,4990,499,parcel_shop,large
83313ebd-6685-11ed-ac65-72129961d376,DKK,2021-02-06 00:00:00,teamtc10,custom_order,83313edc-6685-11ed-8b58-72129961d376,2990,299,parcel_shop,small
83313f21-6685-11ed-9509-72129961d376,DKK,2021-02-06 00:00:00,none,baby_sign,83313f40-6685-11ed-91ac-72129961d376,399,399,home_delivery,medium
83313f8f-6685-11ed-af48-72129961d376,DKK,2021-02-06 00:00:00,none,pet_sign,83313fae-6685-11ed-8316-72129961d376,299,299,home_delivery,small
83313ff3-6685-11ed-a3f3-72129961d376,DKK,2021-02-06 00:00:00,none,love_letter,83314011-6685-11ed-bead-72129961d376,299,299,home_delivery,small
83314057-6685-11ed-bce0-72129961d376,DKK,2021-02-06 00:00:00,none,family_tree,83314075-6685-11ed-a10d-72129961d376,999,999,parcel_shop,large
833140ba-6685-11ed-83f3-72129961d376,DKK,2021-02-06 00:00:00,none,quotable,833140dc-6685-11ed-9ec5-72129961d376,299,299,home_delivery,small
83314128-6685-11ed-8ab5-72129961d376,DKK,2021-02-06 00:00:00,none,custom_order,83314147-6685-11ed-97a3-72129961d376,499,499,home_delivery,large
8331418c-6685-11ed-9b9b-72129961d376,DKK,2021-02-06 00:00:00,none,love_letter,833141ae-6685-11ed-8295-72129961d376,499,499,parcel_shop,large
83314205-6685-11ed-b782-72129961d376,DKK,2021-02-07 00:00:00,teamtc10,love_letter,8331422e-6685-11ed-b5c0-72129961d376,3990,399,parcel_shop,medium
8331427d-6685-11ed-9a71-72129961d376,DKK,2021-02-08 00:00:00,teamtc10,pet_sign,8331429c-6685-11ed-8c12-72129961d376,3990,399,parcel_shop,medium
833142e3-6685-11ed-984f-72129961d376,DKK,2021-02-08 00:00:00,teamtc10,quotable,83314300-6685-11ed-8e18-72129961d376,4990,499,home_delivery,large
8331434f-6685-11ed-80e0-72129961d376,DKK,2021-02-08 00:00:00,none,custom_order,8331436e-6685-11ed-b5f7-72129961d376,299,299,home_delivery,small
833143b5-6685-11ed-99bc-72129961d376,DKK,2021-02-08 00:00:00,none,family_tree,833143d1-6685-11ed-9dc8-72129961d376,699,699,home_delivery,medium
83314419-6685-11ed-a783-72129961d376,DKK,2021-02-08 00:00:00,none,love_letter,83314435-6685-11ed-a469-72129961d376,399,399,parcel_shop,medium
83314485-6685-11ed-b1f7-72129961d376,DKK,2021-02-08 00:00:00,teamtc10,love_letter,833144a3-6685-11ed-ab75-72129961d376,3990,399,parcel_shop,medium
833144eb-6685-11ed-b008-72129961d376,DKK,2021-02-08 00:00:00,none,baby_sign,83314507-6685-11ed-8a2e-72129961d376,399,399,home_delivery,medium
8331454f-6685-11ed-aca9-72129961d376,DKK,2021-02-08 00:00:00,none,family_tree,83314578-6685-11ed-979e-72129961d376,699,699,parcel_shop,medium
833145bd-6685-11ed-8632-72129961d376,DKK,2021-02-08 00:00:00,none,family_tree,833145d9-6685-11ed-ae20-72129961d376,499,499,parcel_shop,small
83314621-6685-11ed-9760-72129961d376,DKK,2021-02-08 00:00:00,none,quotable,8331463d-6685-11ed-8800-72129961d376,299,299,parcel_shop,small
8331468f-6685-11ed-ad69-72129961d376,DKK,2021-02-09 00:00:00,none,baby_sign,833146ae-6685-11ed-aad9-72129961d376,399,399,parcel_shop,medium
833146f3-6685-11ed-a117-72129961d376,DKK,2021-02-09 00:00:00,none,custom_order,8331470f-6685-11ed-97b9-72129961d376,399,399,parcel_shop,medium
83314757-6685-11ed-8ad0-72129961d376,DKK,2021-02-09 00:00:00,none,custom_order,83314773-6685-11ed-94e2-72129961d376,499,499,home_delivery,large
833147ba-6685-11ed-ab19-72129961d376,DKK,2021-02-09 00:00:00,none,quotable,833147d7-6685-11ed-99d7-72129961d376,299,299,home_delivery,small
8331481e-6685-11ed-9e20-72129961d376,DKK,2021-02-09 00:00:00,teamtc10,family_tree,8331483a-6685-11ed-8962-72129961d376,9990,999,home_delivery,large
